Record_ID,Date,Year,Month,State,District,Wave,Variant,Population,Daily_Tests,Daily_Confirmed_Cases,Daily_Recoveries,Daily_Deaths,Active_Cases,Vaccination_Dose1,Vaccination_Dose2,Vaccination_Booster,Hospital_Beds_Occupied,ICU_Occupancy_Rate,Stringency_Index
REC007416,2022-02-16,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2693,555,416,11,3891,1506536,995600,116758,429,10.23,40.8
REC007417,2022-02-16,2022,February,Rajasthan,Jaipur,Wave 3,Omicron,4033757,5890,1107,961,21,8325,3433236,2268866,266080,918,8.86,45.2
REC007418,2022-02-16,2022,February,Uttar Pradesh,Varanasi,Wave 3,Omicron,522256,699,122,128,3,1178,444505,293753,34449,129,10.65,44.3
REC007419,2022-02-16,2022,February,West Bengal,Asansol,Wave 3,Omicron,677721,891,153,195,3,1300,576826,381197,44704,143,8.63,53.0
REC007420,2022-02-16,2022,February,West Bengal,Durgapur,Wave 3,Omicron,1383825,2104,408,337,8,3026,1177809,778359,91282,333,9.29,48.9
REC007421,2022-02-17,2022,February,Karnataka,Bengaluru Urban,Wave 3,Omicron,11557734,15245,2803,3639,83,25286,9847547,6523476,774840,2757,10.78,48.9
REC007422,2022-02-17,2022,February,Kerala,Kochi,Wave 3,Omicron,809029,1212,254,197,6,1775,689317,456636,54238,193,9.24,50.1
REC007423,2022-02-17,2022,February,Punjab,Mohali,Wave 3,Omicron,630604,832,175,185,4,1364,537294,355928,42276,148,9.86,50.6
REC007424,2022-02-17,2022,February,Punjab,Patiala,Wave 3,Omicron,1814915,2848,498,386,9,3716,1546363,1024383,121673,405,11.01,44.9
REC007425,2022-02-17,2022,February,Rajasthan,Bikaner,Wave 3,Omicron,1240097,1655,263,371,7,2557,1056601,699942,83137,278,8.44,45.3
REC007426,2022-02-17,2022,February,Tamil Nadu,Tirunelveli,Wave 3,Omicron,1198145,1722,289,324,6,2389,1020856,676263,80324,260,9.67,46.2
REC007427,2022-02-17,2022,February,Tamil Nadu,Trichy,Wave 3,Omicron,1880970,2562,508,580,10,4050,1602644,1061666,126101,441,9.81,44.2
REC007428,2022-02-17,2022,February,Telangana,Khammam,Wave 3,Omicron,2016557,3068,544,661,11,4430,1718169,1138195,135191,483,10.8,42.7
REC007429,2022-02-17,2022,February,Telangana,Nizamabad,Wave 3,Omicron,1915045,2919,607,429,11,3926,1631677,1080899,128386,428,8.87,50.1
REC007430,2022-02-17,2022,February,Uttar Pradesh,Lucknow,Wave 3,Omicron,4101568,5047,1029,1004,25,8706,3494663,2315028,274972,949,8.36,45.1
REC007431,2022-02-17,2022,February,Uttar Pradesh,Prayagraj,Wave 3,Omicron,2007618,3155,591,612,11,4416,1710552,1133150,134592,481,10.55,48.1
REC007432,2022-02-17,2022,February,West Bengal,Durgapur,Wave 3,Omicron,1383825,1921,327,320,8,3025,1179061,781065,92772,329,9.48,44.7
REC007433,2022-02-18,2022,February,Assam,Dibrugarh,Wave 3,Omicron,1660477,2153,384,441,11,3408,1416262,940443,113130,367,8.14,49.9
REC007434,2022-02-18,2022,February,Delhi,North Delhi,Wave 3,Omicron,1655262,2143,419,324,8,3299,1411814,937490,112775,355,9.23,48.5
REC007435,2022-02-18,2022,February,Haryana,Rohtak,Wave 3,Omicron,1832223,2631,447,530,11,3583,1562748,1037715,124832,386,10.34,47.0
REC007436,2022-02-18,2022,February,Kerala,Kannur,Wave 3,Omicron,514871,708,130,113,3,1096,439146,291607,35078,118,8.55,40.9
REC007437,2022-02-18,2022,February,Kerala,Kochi,Wave 3,Omicron,809029,1193,222,183,5,1809,690040,458209,55120,194,8.19,49.7
REC007438,2022-02-18,2022,February,Kerala,Thrissur,Wave 3,Omicron,1398252,1758,287,360,7,3095,1192603,791927,95265,333,8.81,42.5
REC007439,2022-02-18,2022,February,Maharashtra,Pune,Wave 3,Omicron,10965604,16685,2703,3166,58,23350,9352835,6210585,747103,2516,8.56,47.4
REC007440,2022-02-18,2022,February,Odisha,Rourkela,Wave 3,Omicron,2092550,3338,696,536,13,4733,1784787,1185156,142568,510,9.73,45.0
REC007441,2022-02-18,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2223,378,417,11,3810,1509720,1002503,120596,410,8.45,47.3
REC007442,2022-02-18,2022,February,Tamil Nadu,Coimbatore,Wave 3,Omicron,1558957,2336,376,345,10,3476,1329673,882945,106214,374,8.14,49.7
REC007443,2022-02-18,2022,February,Telangana,Hyderabad,Wave 3,Omicron,7916950,10083,1684,2122,46,15897,6752563,4483920,539394,1713,10.26,40.0
REC007444,2022-02-18,2022,February,Telangana,Khammam,Wave 3,Omicron,2016557,3151,505,482,12,4441,1719971,1142116,137391,478,9.55,44.4
REC007445,2022-02-18,2022,February,West Bengal,Durgapur,Wave 3,Omicron,1383825,2072,357,442,10,2930,1180298,783756,94282,315,10.87,43.5
REC007446,2022-02-18,2022,February,West Bengal,Siliguri,Wave 3,Omicron,1738076,2369,423,438,8,3728,1482448,984393,118417,401,9.61,47.8
REC007447,2022-02-19,2022,February,Assam,Nagaon,Wave 3,Omicron,1898067,3041,544,580,10,3973,1620584,1078677,131413,423,8.43,51.1
REC007448,2022-02-19,2022,February,Delhi,New Delhi,Wave 3,Omicron,4773510,7151,1099,1342,25,10399,4075659,2712800,330497,1108,9.02,46.6
REC007449,2022-02-19,2022,February,Haryana,Faridabad,Wave 3,Omicron,1066827,1549,308,319,7,2341,910865,606281,73862,249,9.19,46.0
REC007450,2022-02-19,2022,February,Karnataka,Belagavi,Wave 3,Omicron,1300633,2126,390,268,9,2815,1110490,739153,90050,299,8.12,45.7
REC007451,2022-02-19,2022,February,Karnataka,Hubballi,Wave 3,Omicron,728589,1077,194,189,5,1506,622074,414059,50444,160,8.68,43.3
REC007452,2022-02-19,2022,February,Kerala,Kannur,Wave 3,Omicron,514871,730,121,153,2,1062,439600,292602,35647,113,10.67,51.6
REC007453,2022-02-19,2022,February,Maharashtra,Pune,Wave 3,Omicron,10965604,16903,3281,3239,53,23339,9362517,6231787,759210,2486,10.05,48.9
REC007454,2022-02-19,2022,February,Odisha,Bhubaneswar,Wave 3,Omicron,3693499,5131,886,1166,26,7937,3153538,2099027,255721,845,9.96,38.8
REC007455,2022-02-19,2022,February,Odisha,Sambalpur,Wave 3,Omicron,689238,1128,196,177,3,1546,588476,391696,47719,164,9.34,44.6
REC007456,2022-02-19,2022,February,Punjab,Patiala,Wave 3,Omicron,1814915,2464,412,412,10,3730,1549588,1031421,125656,397,10.03,44.4
REC007457,2022-02-19,2022,February,Tamil Nadu,Chennai,Wave 3,Omicron,11034107,16612,3338,2934,66,23678,9421006,6270718,763953,2522,10.04,40.9
REC007458,2022-02-19,2022,February,Telangana,Ramagundam,Wave 3,Omicron,918990,1204,207,227,6,1883,784640,522264,63626,200,8.62,41.2
REC007459,2022-02-19,2022,February,Telangana,Warangal,Wave 3,Omicron,1848575,2643,416,424,12,3853,1578327,1050551,127987,410,10.1,45.2
REC007460,2022-02-20,2022,February,Assam,Silchar,Wave 3,Omicron,575007,877,136,154,4,1209,491446,327883,40453,127,9.84,43.9
REC007461,2022-02-20,2022,February,Delhi,West Delhi,Wave 3,Omicron,1347662,1744,345,386,9,2859,1151819,768471,94812,301,9.29,45.7
REC007462,2022-02-20,2022,February,Karnataka,Bengaluru Urban,Wave 3,Omicron,11557734,18872,3721,2556,66,25763,9878163,6590516,813122,2713,8.18,48.6
REC007463,2022-02-20,2022,February,Karnataka,Tumakuru,Wave 3,Omicron,2068176,2990,602,598,12,4317,1767628,1179327,145502,454,10.52,45.6
REC007464,2022-02-20,2022,February,Kerala,Kannur,Wave 3,Omicron,514871,824,130,108,3,1081,440049,293592,36222,113,9.17,49.4
REC007465,2022-02-20,2022,February,Madhya Pradesh,Jabalpur,Wave 3,Omicron,1059956,1418,228,233,5,2152,905923,604414,74571,226,9.34,46.3
REC007466,2022-02-20,2022,February,Telangana,Khammam,Wave 3,Omicron,2016557,3025,602,490,13,4557,1723510,1149892,141871,479,8.05,44.2
REC007467,2022-02-20,2022,February,Uttar Pradesh,Meerut,Wave 3,Omicron,1202237,1672,291,351,8,2439,1027527,685546,84581,256,9.37,45.7
REC007468,2022-02-20,2022,February,Uttar Pradesh,Varanasi,Wave 3,Omicron,522256,724,116,110,3,1115,446361,297803,36742,117,8.66,44.2
REC007469,2022-02-20,2022,February,West Bengal,Durgapur,Wave 3,Omicron,1383825,2006,355,316,9,2885,1182727,789092,97356,303,10.43,40.3
REC007470,2022-02-21,2022,February,Gujarat,Jamnagar,Wave 3,Omicron,1764557,2760,414,412,10,3683,1509651,1009568,126137,383,10.26,45.9
REC007471,2022-02-21,2022,February,Gujarat,Vadodara,Wave 3,Omicron,898167,1366,253,197,5,1928,768419,513874,64204,200,8.66,48.0
REC007472,2022-02-21,2022,February,Haryana,Hisar,Wave 3,Omicron,1245200,2016,323,294,6,2606,1065320,712425,89012,271,8.91,45.8
REC007473,2022-02-21,2022,February,Karnataka,Mangaluru,Wave 3,Omicron,1067436,1461,263,229,6,2385,913235,610719,76304,248,9.64,43.5
REC007474,2022-02-21,2022,February,Maharashtra,Aurangabad,Wave 3,Omicron,1945476,2771,437,557,13,4144,1664435,1113079,139070,431,8.2,40.5
REC007475,2022-02-21,2022,February,Maharashtra,Thane,Wave 3,Omicron,1179427,1617,325,285,7,2591,1009048,674793,84310,269,9.55,40.9
REC007476,2022-02-21,2022,February,Odisha,Sambalpur,Wave 3,Omicron,689238,1015,183,156,4,1589,589671,394338,49269,165,8.3,45.9
REC007477,2022-02-21,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2458,387,371,8,3803,1514352,1012711,126530,396,10.15,48.4
REC007478,2022-02-21,2022,February,Rajasthan,Ajmer,Wave 3,Omicron,1055030,1423,285,214,5,2207,902622,603621,75417,229,8.33,45.4
REC007479,2022-02-21,2022,February,Rajasthan,Kota,Wave 3,Omicron,750349,1252,232,229,4,1628,641954,429302,53638,169,7.9,49.1
REC007480,2022-02-21,2022,February,Tamil Nadu,Salem,Wave 3,Omicron,1381772,2220,434,398,7,2953,1182163,790563,98774,307,8.4,46.6
REC007481,2022-02-21,2022,February,West Bengal,Asansol,Wave 3,Omicron,677721,1026,200,127,4,1381,579818,387749,48446,143,8.77,48.1
REC007482,2022-02-21,2022,February,West Bengal,Howrah,Wave 3,Omicron,478846,706,120,109,2,943,409672,273965,34229,98,8.0,42.3
REC007483,2022-02-22,2022,February,Assam,Dibrugarh,Wave 3,Omicron,1660477,2311,352,438,9,3340,1422020,953175,120597,343,7.79,48.1
REC007484,2022-02-22,2022,February,Assam,Guwahati,Wave 3,Omicron,3889292,6238,1002,1039,17,7557,3330761,2232599,282473,778,8.45,48.0
REC007485,2022-02-22,2022,February,Bihar,Bhagalpur,Wave 3,Omicron,1635660,2521,392,438,10,3320,1400767,938930,118795,341,9.77,39.9
REC007486,2022-02-22,2022,February,Delhi,Central Delhi,Wave 3,Omicron,2156120,3596,670,516,14,4721,1846485,1237693,156595,486,9.39,45.3
REC007487,2022-02-22,2022,February,Delhi,West Delhi,Wave 3,Omicron,1347662,1779,309,379,9,2907,1154127,773608,97878,299,9.34,37.4
REC007488,2022-02-22,2022,February,Haryana,Rohtak,Wave 3,Omicron,1832223,2787,525,361,10,3754,1569102,1051764,133071,386,10.01,42.0
REC007489,2022-02-22,2022,February,Karnataka,Hubballi,Wave 3,Omicron,728589,1142,190,165,3,1502,623958,418237,52916,154,9.47,43.2
REC007490,2022-02-22,2022,February,Karnataka,Tumakuru,Wave 3,Omicron,2068176,2787,492,538,10,4103,1771170,1187210,150208,422,9.56,41.5
REC007491,2022-02-22,2022,February,Kerala,Kannur,Wave 3,Omicron,514871,686,127,148,2,1053,440931,295555,37394,108,8.44,47.1
REC007492,2022-02-22,2022,February,Madhya Pradesh,Bhopal,Wave 3,Omicron,4767583,6154,1173,920,23,9733,4082923,2736770,346262,1002,8.77,46.6
REC007493,2022-02-22,2022,February,Madhya Pradesh,Ujjain,Wave 3,Omicron,1139530,1504,228,255,5,2295,975885,654132,82762,236,8.43,45.6
REC007494,2022-02-22,2022,February,Maharashtra,Thane,Wave 3,Omicron,1179427,1959,297,282,7,2599,1010052,677035,85660,267,9.89,41.2
REC007495,2022-02-22,2022,February,Odisha,Berhampur,Wave 3,Omicron,1186873,1502,297,257,5,2412,1016429,681309,86200,248,9.94,46.9
REC007496,2022-02-22,2022,February,Telangana,Khammam,Wave 3,Omicron,2016557,3268,593,574,12,4569,1726964,1157579,146459,470,9.03,44.2
REC007497,2022-02-22,2022,February,West Bengal,Asansol,Wave 3,Omicron,677721,1069,172,161,4,1388,580395,389037,49221,142,9.94,38.7
REC007498,2022-02-23,2022,February,Assam,Guwahati,Wave 3,Omicron,3889292,6448,1100,1011,19,7627,3334030,2239946,286976,776,10.18,49.3
REC007499,2022-02-23,2022,February,Bihar,Bhagalpur,Wave 3,Omicron,1635660,2442,431,330,8,3413,1402142,942019,120689,347,9.51,41.4
REC007500,2022-02-23,2022,February,Delhi,New Delhi,Wave 3,Omicron,4773510,7900,1153,1493,24,10181,4092011,2749191,352220,1036,9.41,46.4
REC007501,2022-02-23,2022,February,Delhi,West Delhi,Wave 3,Omicron,1347662,2057,347,319,8,2927,1155260,776154,99439,298,10.1,46.6
REC007502,2022-02-23,2022,February,Haryana,Gurugram,Wave 3,Omicron,4716607,6208,1088,1295,21,9276,4043232,2716419,348021,944,9.56,44.7
REC007503,2022-02-23,2022,February,Karnataka,Tumakuru,Wave 3,Omicron,2068176,2831,471,493,9,4072,1772909,1191117,152603,414,7.72,44.2
REC007504,2022-02-23,2022,February,Kerala,Kochi,Wave 3,Omicron,809029,1219,197,197,4,1764,693526,465941,59695,179,8.05,47.7
REC007505,2022-02-23,2022,February,Maharashtra,Thane,Wave 3,Omicron,1179427,1909,363,265,7,2690,1011044,679263,87025,273,7.74,45.8
REC007506,2022-02-23,2022,February,Odisha,Puri,Wave 3,Omicron,1898820,2940,483,552,8,4021,1627731,1093580,140107,409,9.89,46.9
REC007507,2022-02-23,2022,February,Tamil Nadu,Madurai,Wave 3,Omicron,1124345,1854,338,221,5,2373,963825,647540,82961,241,9.38,44.5
REC007508,2022-02-23,2022,February,Tamil Nadu,Salem,Wave 3,Omicron,1381772,2207,432,323,9,3152,1184500,795799,101955,321,7.67,42.4
REC007509,2022-02-23,2022,February,Tamil Nadu,Tirunelveli,Wave 3,Omicron,1198145,1608,302,289,7,2418,1027089,690043,88406,246,8.62,47.4
REC007510,2022-02-23,2022,February,Telangana,Khammam,Wave 3,Omicron,2016557,2836,508,504,10,4563,1728659,1161388,148794,464,8.8,48.4
REC007511,2022-02-23,2022,February,Telangana,Nizamabad,Wave 3,Omicron,1915045,2938,536,579,12,4093,1641640,1102925,141304,416,9.41,47.9
REC007512,2022-02-23,2022,February,Uttar Pradesh,Agra,Wave 3,Omicron,2147256,2820,472,427,13,4463,1840699,1236661,158438,454,8.9,44.2
REC007513,2022-02-23,2022,February,West Bengal,Asansol,Wave 3,Omicron,677721,864,135,196,4,1323,580965,390317,50006,134,9.82,44.0
REC007514,2022-02-24,2022,February,Assam,Nagaon,Wave 3,Omicron,1898067,3141,553,392,9,4235,1628662,1096711,142274,426,9.34,44.6
REC007515,2022-02-24,2022,February,Bihar,Gaya,Wave 3,Omicron,633858,945,154,135,4,1331,543890,366245,47512,134,7.62,43.8
REC007516,2022-02-24,2022,February,Delhi,North Delhi,Wave 3,Omicron,1655262,2195,378,390,8,3348,1420320,956417,124074,337,9.41,42.6
REC007517,2022-02-24,2022,February,Delhi,South Delhi,Wave 3,Omicron,762645,1246,187,184,3,1634,654397,440659,57166,164,8.55,42.9
REC007518,2022-02-24,2022,February,Gujarat,Ahmedabad,Wave 3,Omicron,11724621,17593,2993,2557,54,24093,10060471,6774537,878851,2427,8.89,41.4
REC007519,2022-02-24,2022,February,Gujarat,Vadodara,Wave 3,Omicron,898167,1433,216,225,5,1914,770684,518964,67324,192,9.1,44.0
REC007520,2022-02-24,2022,February,Haryana,Faridabad,Wave 3,Omicron,1066827,1498,229,218,4,2239,915405,616417,79966,225,9.93,44.4
REC007521,2022-02-24,2022,February,Karnataka,Tumakuru,Wave 3,Omicron,2068176,2891,465,448,10,4079,1774626,1195001,155025,410,9.26,40.5
REC007522,2022-02-24,2022,February,Madhya Pradesh,Gwalior,Wave 3,Omicron,2141517,2700,407,589,10,4278,1837557,1237377,160523,430,8.6,44.8
REC007523,2022-02-24,2022,February,Maharashtra,Pune,Wave 3,Omicron,10965604,16328,2969,2580,61,23454,9409186,6335974,821957,2362,7.53,44.8
REC007524,2022-02-24,2022,February,Odisha,Rourkela,Wave 3,Omicron,2092550,2712,411,525,9,4433,1795541,1209084,156852,446,9.22,47.0
REC007525,2022-02-24,2022,February,Rajasthan,Kota,Wave 3,Omicron,750349,1161,196,207,4,1605,643847,433554,56244,161,8.04,42.2
REC007526,2022-02-25,2022,February,Assam,Dibrugarh,Wave 3,Omicron,1660477,2450,419,353,9,3512,1426156,962530,126432,350,8.79,43.5
REC007527,2022-02-25,2022,February,Bihar,Gaya,Wave 3,Omicron,633858,797,129,144,3,1313,544410,367429,48263,130,7.43,45.6
REC007528,2022-02-25,2022,February,Bihar,Muzaffarpur,Wave 3,Omicron,1256268,1771,330,325,8,2738,1078988,728222,95655,272,8.69,41.4
REC007529,2022-02-25,2022,February,Bihar,Purnia,Wave 3,Omicron,808436,1272,194,233,5,1711,694352,468626,61556,170,7.95,41.3
REC007530,2022-02-25,2022,February,Delhi,North Delhi,Wave 3,Omicron,1655262,2273,364,367,9,3336,1421677,959507,126035,332,8.58,46.2
REC007531,2022-02-25,2022,February,Delhi,West Delhi,Wave 3,Omicron,1347662,1897,316,356,8,2886,1157485,781200,102614,287,9.65,42.6
REC007532,2022-02-25,2022,February,Kerala,Kochi,Wave 3,Omicron,809029,1192,219,170,5,1810,694861,468970,61601,180,8.73,44.7
REC007533,2022-02-25,2022,February,Kerala,Kozhikode,Wave 3,Omicron,565844,828,124,125,3,1227,485994,328003,43084,122,9.74,45.2
REC007534,2022-02-25,2022,February,Kerala,Thiruvananthapuram,Wave 3,Omicron,3351378,4544,857,965,18,7187,2878444,1942696,255182,716,7.7,37.1
REC007535,2022-02-25,2022,February,Maharashtra,Pune,Wave 3,Omicron,10965604,18446,3492,2494,53,24399,9418179,6356443,834949,2432,8.56,45.1
REC007536,2022-02-25,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2604,415,404,10,3683,1520268,1026047,134776,367,8.77,36.9
REC007537,2022-02-25,2022,February,Tamil Nadu,Madurai,Wave 3,Omicron,1124345,1715,274,292,6,2360,965681,651750,85610,235,9.48,44.6
REC007538,2022-02-25,2022,February,Telangana,Nizamabad,Wave 3,Omicron,1915045,2866,466,382,10,4074,1644801,1110096,145816,406,7.61,33.5
REC007539,2022-02-25,2022,February,Telangana,Warangal,Wave 3,Omicron,1848575,2622,392,427,10,3662,1587711,1071565,140755,365,7.46,44.0
REC007540,2022-02-25,2022,February,West Bengal,Siliguri,Wave 3,Omicron,1738076,2799,430,412,7,3497,1492805,1007512,132341,348,9.77,42.9
REC007541,2022-02-26,2022,February,Delhi,South Delhi,Wave 3,Omicron,762645,1105,175,183,4,1583,655641,443498,58983,156,8.12,41.4
REC007542,2022-02-26,2022,February,Gujarat,Bhavnagar,Wave 3,Omicron,697412,1075,172,172,4,1455,599560,405563,53938,143,7.4,36.9
REC007543,2022-02-26,2022,February,Haryana,Faridabad,Wave 3,Omicron,1066827,1344,206,312,5,2122,917144,620388,82509,209,7.4,38.0
REC007544,2022-02-26,2022,February,Haryana,Gurugram,Wave 3,Omicron,4716607,6083,1042,1257,19,9220,4054838,2742831,364786,909,8.66,50.3
REC007545,2022-02-26,2022,February,Karnataka,Bengaluru Urban,Wave 3,Omicron,11557734,15515,2583,3478,62,24080,9936113,6721126,893885,2375,8.57,43.5
REC007546,2022-02-26,2022,February,Karnataka,Mangaluru,Wave 3,Omicron,1067436,1623,256,323,6,2286,917668,620742,82556,225,9.59,47.7
REC007547,2022-02-26,2022,February,Karnataka,Tumakuru,Wave 3,Omicron,2068176,3060,559,410,10,4306,1777998,1202698,159954,424,7.49,42.6
REC007548,2022-02-26,2022,February,Madhya Pradesh,Indore,Wave 3,Omicron,1740571,2437,348,491,10,3550,1496358,1012187,134617,350,8.99,40.4
REC007549,2022-02-26,2022,February,Maharashtra,Nagpur,Wave 3,Omicron,1578228,2152,390,427,7,3094,1356792,917781,122061,305,9.16,40.3
REC007550,2022-02-26,2022,February,Maharashtra,Pune,Wave 3,Omicron,10965604,15502,2243,2583,56,24003,9427062,6376787,848089,2368,8.17,40.8
REC007551,2022-02-26,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2563,436,376,10,3733,1521702,1029331,136897,368,8.21,43.0
REC007552,2022-02-26,2022,February,Punjab,Patiala,Wave 3,Omicron,1814915,2495,371,390,10,3656,1560271,1055420,140367,360,8.7,45.1
REC007553,2022-02-26,2022,February,Rajasthan,Bikaner,Wave 3,Omicron,1240097,1718,254,334,7,2562,1066103,721149,95910,252,8.0,44.3
REC007554,2022-02-26,2022,February,Uttar Pradesh,Agra,Wave 3,Omicron,2147256,3549,646,518,10,4422,1845982,1248685,166070,436,7.99,41.2
REC007555,2022-02-26,2022,February,West Bengal,Howrah,Wave 3,Omicron,478846,660,117,103,2,938,411660,278461,37034,92,9.81,42.9
REC007556,2022-02-27,2022,February,Assam,Silchar,Wave 3,Omicron,575007,731,126,131,3,1173,494790,335442,45168,114,8.04,42.8
REC007557,2022-02-27,2022,February,Gujarat,Rajkot,Wave 3,Omicron,1536995,2500,440,355,6,3206,1322574,896637,120734,313,9.41,37.7
REC007558,2022-02-27,2022,February,Gujarat,Vadodara,Wave 3,Omicron,898167,1378,224,263,4,1889,772867,523963,70553,184,7.28,47.1
REC007559,2022-02-27,2022,February,Haryana,Rohtak,Wave 3,Omicron,1832223,2970,560,512,8,3783,1576616,1068864,143925,369,8.75,39.8
REC007560,2022-02-27,2022,February,Kerala,Kannur,Wave 3,Omicron,514871,743,104,109,3,1068,443043,300360,40444,104,9.27,42.8
REC007561,2022-02-27,2022,February,Kerala,Kozhikode,Wave 3,Omicron,565844,897,155,122,3,1234,486905,330096,44448,120,9.37,47.8
REC007562,2022-02-27,2022,February,Madhya Pradesh,Sagar,Wave 3,Omicron,986485,1571,276,269,5,2155,848864,575486,77490,210,7.36,45.4
REC007563,2022-02-27,2022,February,Maharashtra,Aurangabad,Wave 3,Omicron,1945476,2488,463,437,10,4157,1674070,1134932,152822,406,8.37,45.0
REC007564,2022-02-27,2022,February,Maharashtra,Nagpur,Wave 3,Omicron,1578228,2547,420,349,7,3158,1358055,920691,123973,308,8.8,38.9
REC007565,2022-02-27,2022,February,Maharashtra,Nashik,Wave 3,Omicron,1189981,1853,329,315,5,2584,1023971,694199,93476,252,9.61,45.1
REC007566,2022-02-27,2022,February,Odisha,Rourkela,Wave 3,Omicron,2092550,3368,635,492,9,4524,1800626,1220731,164375,441,9.06,41.2
REC007567,2022-02-27,2022,February,Odisha,Sambalpur,Wave 3,Omicron,689238,1042,171,193,3,1468,593085,402080,54141,143,8.67,43.4
REC007568,2022-02-27,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2348,373,413,10,3683,1523118,1032595,139042,359,7.94,46.3
REC007569,2022-02-27,2022,February,Rajasthan,Jodhpur,Wave 3,Omicron,1801090,2956,504,408,10,3627,1549827,1050702,141480,354,7.32,41.3
REC007570,2022-02-27,2022,February,West Bengal,Howrah,Wave 3,Omicron,478846,703,132,89,2,979,412044,279344,37614,95,9.66,42.8
REC007571,2022-02-28,2022,February,Assam,Jorhat,Wave 3,Omicron,962259,1608,241,245,5,2077,828778,563116,76766,200,9.45,38.7
REC007572,2022-02-28,2022,February,Bihar,Gaya,Wave 3,Omicron,633858,918,132,191,3,1316,545931,370935,50567,127,9.28,47.7
REC007573,2022-02-28,2022,February,Bihar,Patna,Wave 3,Omicron,3388821,4838,724,852,18,7079,2918737,1983147,270352,684,7.3,41.1
REC007574,2022-02-28,2022,February,Delhi,West Delhi,Wave 3,Omicron,1347662,1896,325,261,6,2864,1160719,788655,107513,277,7.89,42.5
REC007575,2022-02-28,2022,February,Gujarat,Surat,Wave 3,Omicron,11448680,17245,2807,3083,47,23902,9860566,6699800,913350,2312,7.36,44.5
REC007576,2022-02-28,2022,February,Gujarat,Vadodara,Wave 3,Omicron,898167,1287,186,215,4,1856,773576,525609,71653,179,7.71,33.9
REC007577,2022-02-28,2022,February,Haryana,Gurugram,Wave 3,Omicron,4716607,6051,985,927,19,9510,4062338,2760172,376280,920,9.44,39.9
REC007578,2022-02-28,2022,February,Karnataka,Belagavi,Wave 3,Omicron,1300633,2087,357,338,7,2889,1120214,761134,103761,279,7.82,42.5
REC007579,2022-02-28,2022,February,Kerala,Kochi,Wave 3,Omicron,809029,1115,175,228,4,1666,696803,473446,64542,161,7.87,44.2
REC007580,2022-02-28,2022,February,Maharashtra,Nagpur,Wave 3,Omicron,1578228,2622,398,394,8,3154,1359302,923583,125907,305,8.87,46.1
REC007581,2022-02-28,2022,February,Odisha,Bhubaneswar,Wave 3,Omicron,3693499,4862,743,901,21,7587,3181152,2161446,294659,733,8.89,44.3
REC007582,2022-02-28,2022,February,Odisha,Cuttack,Wave 3,Omicron,1605665,2152,371,359,7,3226,1382933,939639,128096,312,8.0,41.2
REC007583,2022-02-28,2022,February,Odisha,Sambalpur,Wave 3,Omicron,689238,960,149,195,4,1418,593629,403344,54985,137,8.14,42.6
REC007584,2022-02-28,2022,February,Punjab,Amritsar,Wave 3,Omicron,1770051,2798,438,451,9,3661,1524516,1035838,141210,354,9.33,50.5
REC007585,2022-02-28,2022,February,Punjab,Patiala,Wave 3,Omicron,1814915,2653,421,477,9,3565,1563157,1062093,144789,344,8.63,46.7
REC007586,2022-02-28,2022,February,Rajasthan,Jaipur,Wave 3,Omicron,4033757,5317,859,948,15,7823,3474210,2360566,321804,756,8.98,41.2
REC007587,2022-02-28,2022,February,Telangana,Ramagundam,Wave 3,Omicron,918990,1267,235,227,4,1914,791511,537795,73314,185,7.93,42.6
REC007588,2022-02-28,2022,February,Uttar Pradesh,Lucknow,Wave 3,Omicron,4101568,6791,1178,1054,18,9267,3532615,2400249,327213,896,8.82,45.6
REC007589,2022-02-28,2022,February,West Bengal,Bardhaman,Wave 3,Omicron,1629488,2156,337,499,7,3469,1403452,953581,129996,335,9.46,42.9
REC007590,2022-03-01,2022,March,Bihar,Darbhanga,Wave 3,Omicron,994353,1182,204,264,4,2006,857196,583709,80558,192,8.05,41.3
REC007591,2022-03-01,2022,March,Delhi,East Delhi,Wave 3,Omicron,569519,810,127,115,3,1230,490962,334321,46140,117,9.34,37.9
REC007592,2022-03-01,2022,March,Haryana,Faridabad,Wave 3,Omicron,1066827,1456,228,246,4,2080,919673,626253,86430,199,8.12,39.7
REC007593,2022-03-01,2022,March,Karnataka,Belagavi,Wave 3,Omicron,1300633,1832,286,392,6,2777,1121229,763502,105372,266,9.1,40.0
REC007594,2022-03-01,2022,March,Madhya Pradesh,Bhopal,Wave 3,Omicron,4767583,5726,989,1234,25,9291,4109964,2798685,386252,890,8.23,43.9
REC007595,2022-03-01,2022,March,Madhya Pradesh,Indore,Wave 3,Omicron,1740571,2492,397,406,6,3426,1500484,1021756,141014,328,7.77,42.3
REC007596,2022-03-01,2022,March,Maharashtra,Aurangabad,Wave 3,Omicron,1945476,2654,459,384,10,4169,1677125,1142041,157615,399,7.41,35.9
REC007597,2022-03-01,2022,March,Maharashtra,Nagpur,Wave 3,Omicron,1578228,1976,344,322,7,3169,1360534,926457,127862,303,8.46,40.6
